Data,Adreça,Adreça geo,Hora,Entitat,Latitude,Longitude
6/02/2019,"C/ del Princep Jordi, 8","Carrer del Príncep Jordi, 8, 08014 Barcelona, Spain",10:30,Grup d'Habitatge de Sants,41.3759272,2.1467329
7/02/2019,"C/ Perafita, 26","Carrer de Perafita, 26, 08033 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.4598355,2.1700489
7/02/2019,"Av. Rasos de Peguera, 99","Av. dels Rasos de Peguera, 99, 08033 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.4604698,2.174006
7/02/2019,"Av. Rasos de Peguera, 37","Av. dels Rasos de Peguera, 37, 08033 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.4607684,2.1774599
7/02/2019,"C/ Pedraforca, 8-22","Carrer del Pedraforca, 8, 22, 08033 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.4616037,2.1752162
7/02/2019,"C/ Vidal i Guasch, 48-50","Carrer de Vidal i Guasch, 48, 08042 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.4472633,2.1750114
7/02/2019,"C/ Viladrosa, 140","Carrer de Viladrosa, 140, 08042 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.4452068,2.178308
7/02/2019,"C/ Viladrosa, 140","Carrer de Viladrosa, 140, 08042 Barcelona, Spain",9:00,AVV Ciutat Meridiana,41.4452068,2.178308
7/02/2019,"Av. Rasos de Peguera, 99","Av. dels Rasos de Peguera, 99, 08033 Barcelona, Spain",9:00 (prov),AVV Ciutat Meridiana,41.4604698,2.174006
7/02/2019,"C/ Pedraforca, 8-22","Carrer del Pedraforca, 8, 22, 08033 Barcelona, Spain",9:00 (prov),AVV Ciutat Meridiana,41.4616037,2.1752162
7/02/2019,"C/ Perafita, 26","Carrer de Perafita, 26, 08033 Barcelona, Spain",10:00,AVV Ciutat Meridiana,41.4598355,2.1700489
8/02/2019,"C/ Sant Martí, 13","Ronda Sant Martí, 13, 08020 Barcelona, Spain",11:30,Sindicat de Barri del Poble Sec,41.4171157,2.1929953
8/02/2019,"C/ de Madrid, 12",,10:00,PAH Barcelona,,
8/02/2019,"C/ de la Mina de la Ciutat, 35","Carrer de la Mina de la Ciutat, 35, 08042 Barcelona, Spain",12:15,PAH Barcelona,41.4475369,2.1741729
8/02/2019,"C/ de la Mina de la Ciutat, 35","Carrer de la Mina de la Ciutat, 35, 08042 Barcelona, Spain",12:15,500x20,41.4475369,2.1741729
11/02/2019,C/ Finestrat 10,"Carrer de Finestrat, 10, 08026 Barcelona, Spain",9:00h,Observatori d'Habitatge i Turisme del Clot-Camp de l'Arpa i 500x20,41.4114054,2.1809302
15/02/2019,C/ Roger de Flor 209,"Carrer de Roger de Flor, 209, 08025 Barcelona, Spain",a confirmar,Oficina d'Habitatge Popular de Gràcia,41.4010652,2.1692976
15/02/2019,"Av. Mistral, 63","Av. de Mistral, 63, 08015 Barcelona, Spain",9:00,Fem Sant Antoni,41.3758156,2.1546512
13/02/2019,"Av. Escolapio Cáncer, 192","Av. d'Escolapi Càncer, 192, 08033 Barcelona, Spain",A partir de les 9:00.,AVV Ciutat Meridiana,41.4533359,2.1743678
13/02/2019,"C/ Rasos de Peguera, 128","Av. dels Rasos de Peguera, 128, 08033 Barcelona, Spain",A partir de les 9:00.,AVV Ciutat Meridiana,41.4610592,2.1760222
14/02/2019,"C/ Doctor Pagés, 67","Carrer del Doctor Pagès, 67, 08923 Santa Coloma de Gramenet, Barcelona, Spain",8:30,PAHV Gramenet,41.4476565,2.2171912
14/02/2019,"C/ Roselles, 36","Carrer de les Roselles, 36, 08901 L'Hospitalet de Llobregat, Barcelona, Spain",12:00,PAHV Gramenet,41.3584957,2.1005613
14/02/2019,"C/ Llançà, 29","Carrer de Llança, 29, 08015 Barcelona, Spain",A confirmar.,Grup d'Habitatge de Sants,41.3791351,2.1465939
13/02/2019,"C/ Turo de la Trinitat, 33","Carrer del Turó de la Trinitat, 33, 08033 Barcelona, Spain",A partir de les 9:00,500x20,41.4502985,2.1902963
13/02/2019,"C/ Cadí, 39","Carrer del Cadí, 39, 08031 Barcelona, Spain",11:15,500x20,41.4327116,2.1696238
14/02/2019,"C/ de la Concòrdia, 47","Carrer de la Concòrdia, 47, 08004 Barcelona, Spain",9:45,PAH Barcelona,41.3720611,2.1590458
14/02/2019,"C/ Sant Pere Mitjà, 67","Carrer de Sant Pere Mitjà, 67, 08003 Barcelona, Spain",10:45,PAH Barcelona,41.3886539,2.1782042
14/02/2019,"C/ Roser, 87","Carrer del Roser, 87, 08004 Barcelona, Spain",9:00,Sindicat de Barri del Poble Sec,41.3717071,2.1657675
14/02/2019,"C/ Sant Climent, 15","Carrer d'En Sant Climent, 15, 08001 Barcelona, Spain",10:00,Stop Desnonaments Raval,41.3787219,2.1654207
14/02/2019,"C/ Cera, 33","Carrer de la Cera, 33, 08001 Barcelona, Spain",10:40,Stop Desnonaments Raval,41.3786615,2.1658726
14/02/2019,"Pg. Pujades, 4","Passeig de Pujades, 4, 08003 Barcelona, Spain",11:00,Stop Desnonaments Raval,41.3879138,2.1823161
14/02/2019,"C/ Sant Antoni Abad, 22","Passatge de Sant Antoni Abat, 22, 08015 Barcelona, Spain",11:10,Stop Desnonaments Raval,41.3791963,2.1606267
14/02/2019,"C/ Hospital, 107","Carrer de l'Hospital, 107, 08001 Barcelona, Spain",11:40,Stop Desnonaments Raval,41.3798535,2.1687304
15/02/2019,C/ Roger de Flor 209,"Carrer de Roger de Flor, 209, 08025 Barcelona, Spain",10:15h,Oficina d'Habitatge Popular de Gràcia,41.4010652,2.1692976
15/02/2019,"C/ Andrade, 268","Carrer d'Andrade, 268, 08020 Barcelona, Spain",9:30,Observatori Clot,41.4217114,2.209564
19/02/2019,"C/ del Llenguadoc, 21","Carrer del Llenguadoc, 21, 08030 Barcelona, Spain",A partir de les 9:00.,Sindicat d'Habitatge de Sant Andreu,41.4309477,2.1880884
21/02/2019,"C/ de Wagner, 49","Carrer de Wagner, 49, 08923 Sta Coloma de Gramanet, Barcelona, Spain",8:30,PAHV Gramenet,41.4515146,2.2211432
19/02/2019,"C/ de Perafita, 34","Carrer de Perafita, 34, 08033 Barcelona, Spain",A partir de les 9:00.,AVV Ciutat Meridiana,41.4596911,2.1689609
19/02/2019,"Av. Rasos de Peguera, 94","Av. dels Rasos de Peguera, 94, 08033 Barcelona, Spain",A partir de les 9:00.,AVV Ciutat Meridiana,41.46125,2.17677
19/02/2019,"C/ del Cadí, 37 
 (⏰9:00)","Carrer del Cadí, 37, 08031 Barcelona, Spain",A confirmar.,500x20,41.4325615,2.1696378
19/02/2019,"C/ del Centre, 5","Plaça del Centre, 5, 08014 Barcelona, Spain",A confirmar.,500x20,41.3821741,2.1355969
19/02/2019,"C/ de la Foradada, 100","Carrer de la Foradada, 100, 08033 Barcelona, Spain",A confirmar.,500x20,41.4528783,2.1934109
19/02/2019,"C/ de Claramunt, 1","Carrer de Claramunt, 1, 08030 Barcelona, Spain",A confirmar.,500x20,41.4367599,2.2035704
19/02/2019,"C/ de Jaume Pinent, 23","Carrer de Jaume Pinent, 23, 08042 Barcelona, Spain",9:30,AVV Ciutat Meridiana,41.4464443,2.1759769
19/02/2019,"Av. Rasos de Peguera, 94","Av. dels Rasos de Peguera, 94, 08033 Barcelona, Spain",11:00,AVV Ciutat Meridiana,41.46125,2.17677
19/02/2019,"C/ de Perafita, 34","Carrer de Perafita, 34, 08033 Barcelona, Spain",11:30,AVV Ciutat Meridiana,41.4596911,2.1689609
19/02/2019,"C/ de Mozart, 2","Carrer de Mozart, 2, 08012 Barcelona, Spain",11:15,PAH Barcelona,41.3989916,2.158896
20/02/2019,"C/ de Sant Pere Mitjà, 67","Carrer de Sant Pere Mitjà, 67, 08003 Barcelona, Spain",8:45,PAH Barcelona,41.3886539,2.1782042
20/02/2019,"C/ del Portal Nou, 40","Carrer del Portal Nou, 40, 08003 Barcelona, Spain",10:30,PAH Barcelona,41.3891597,2.1809398
20/02/2019,"C/ de la Maquinista, 25","Carrer de la Maquinista, 25, 08003 Barcelona, Spain",9:00,Comissió d'Habitatge de la Barceloneta,41.3811207,2.1897323
20/02/2019,"C/ de Cardona, 8B","Passeig de Colom, 12, 08002 Barcelona, Spain",9:00,Raval Rebel,41.3798641,2.1805939
21/02/2019,"C/ Girona, 27","Carrer de Girona, 27, 08010 Barcelona, Spain",9:15,PAH Barcelona,41.3918678,2.174768
25/02/2019,"C/ Sors, 12","Carrer de Sors, 12, 08024 Barcelona, Spain",9:00h,Oficina d'Habitatge Popular de Gràcia,41.4089574,2.1586016
26/02/2019,"C/ d'En Robador, 33","Carrer d'En Robador, 33, 08001 Barcelona, Spain",A confirmar.,Raval Rebel,41.3794469,2.171116
26/02/2019,"C/ del Mas Marí, 63","Carrer del Mas Marí, 63, 08923 Santa Coloma de Gramenet, Barcelona, Spain",9:30,PAHV Gramenet,41.4467879,2.2176524
26/02/2019,"C/ de la Circumval·lació, 101-103","Carrer de la Circumval·lació, 101, 08923 Santa Coloma de Gramenet, Barcelona, Spain",10:30,PAHV Gramenet,41.4459141,2.2191211
28/02/2019,"C/ dels Pirineus, 116","Carrer dels Pirineus, 116, 08042 Barcelona, Spain",10:00,PAHV Gramenet,41.4385542,2.1613865
25/02/2019,"C/ de Sors, 12","Carrer de Sors, 12, 08024 Barcelona, Spain",8:45,PAH Barcelona,41.4089574,2.1586016
25/02/2019,"C/ de Travau, 57","Carrer de Travau, 57, 08031 Barcelona, Spain",9:15,PAH Barcelona,41.4315392,2.1670088
25/02/2019,"C/Mare de Deu de Lorda, 71","Carrer de la Mare de Déu de Lorda, 71, 08033 Barcelona, Spain",9:00h,Sindicat d'Habitatge de Sant Andreu,41.4522509,2.1928568
26/02/2019,"C/ de la Foneria, 33","Carrer de la Foneria, 33, 08038 Barcelona, Spain",8:45,PAH Barcelona,41.3608475,2.1392335
26/02/2019,"C/ de l'Hospital, 99","Carrer de l'Hospital, 99, 08001 Barcelona, Spain",8:00,"Sindicat d'Habitatge del Raval, Raval Rebel",41.3800856,2.1692704
26/02/2019,"C/ de Picalquers, 10","Carrer de Picalquers, 10, 08001 Barcelona, Spain",10:00,"Sindicat d'Habitatge del Raval, Raval Rebel",41.3806303,2.16822
26/02/2019,"C/ de Sant Vicenç, 14","Carrer de Sant Vicenç, 14, 08001 Barcelona, Spain",11:30,"Sindicat d'Habitatge del Raval, Raval Rebel",41.3809935,2.1653055
26/02/2019,"C/ d'Obradors, 5","Carrer d'Obradors, 5, 08002 Barcelona, Spain",9:30,Resistim al Gòtic,41.3798279,2.1770228
26/02/2019,"C/ dels Cecs de Sant Cugat, 5","Carrer dels Cecs de Sant Cugat, 5, 08003 Barcelona, Spain",10:00,Resistim al Gòtic,41.3863868,2.1805068
1/03/2019,"C/ Sant Sebastià, 46-52","Carrer de Sant Sebastià, 46, 08030 Barcelona, Spain",8:30h,Sindicat d'Habitatge de Sant Andreu,41.4288784,2.1913077
28/02/2019,"C/ Creu Coberta, 115","Carrer de la Creu Coberta, 115, 08014 Barcelona, Spain",10:00h,Grup d'Habitatge de Sants,41.3751667,2.1422427
1/03/2019,"Av. Rasos de Peguera, 216","Av. dels Rasos de Peguera, 216, 08033 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.4603271,2.172873
1/03/2019,"Av. Rasos de Peguera, 67","Av. dels Rasos de Peguera, 67, 08033 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.46014,2.17426
1/03/2019,"Av. Rasos de Peguera, 94","Av. dels Rasos de Peguera, 94, 08033 Barcelona, Spain",A partir de les 9:00,AVV Ciutat Meridiana,41.46125,2.17677
1/03/2019,"C/ de Camil Fabra, 1","Carrer de Camil Fabra, 1, 08030 Barcelona, Spain",9:30,500x20,41.4299054,2.1871802
1/03/2019,"C/ Enginyer Moncunill, 29","Carrer Enginyer Moncunill, 29, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",8:30,PAH Barcelona,41.3712949,2.1103954
1/03/2019,"C/ de Jaume Pinent, 24","Carrer de Jaume Pinent, 24, 08042 Barcelona, Spain",9:30,PAH Barcelona,41.4470345,2.1755121
4/03/2019,"C/ de la Cera, 17","Carrer de la Cera, 17, 08001 Barcelona, Spain",9:00,"Sindicat d'Habitatge del Raval, Raval Rebel.",41.3790167,2.1663844
4/03/2019,"C/ de Ferlandina, 65","Carrer de Ferlandina, 65, 08001 Barcelona, Spain",9:30,"Sindicat d'Habitatge del Raval, Raval Rebel.",41.3815585,2.1643843
4/03/2019,"C/ de Magalhães, 48","Carrer de Magalhães, 48, 08004 Barcelona, Spain",12:20,Sindicat de Barri del Poble Sec,41.3725428,2.1617434
4/03/2019,"C/ de Marquet, 2","Carrer de Marquet, 2, 08002 Barcelona, Spain",11:50,Resistim al Gòtic,41.3809188,2.18043
5/03/2019,"C/ de Roger de Llúria, 37","Carrer de Roger de Llúria, 37, 08009 Barcelona, Spain",12:00,PAC Badalona,41.392211,2.1698394
7/03/2019,"Passeig Vall d'Hebron, 210","Passeig de la Vall d'Hebron, 210, 08035 Barcelona, Spain",10:30h,500x20,41.4316046,2.1459319
8/03/2019,"C/ de Sant Bartomeu, 6","Carrer de Sant Bartomeu, 6, 08001 Barcelona, Spain",9:45,"Sindicat d'Habitatge del Raval, Raval Rebel.",41.378068,2.1689905
11/03/2019,"C/ de la Comtessa de Pardo Bazán, 15","Carrer de la Comtessa de Pardo Bazán, 15, 08027 Barcelona, Spain",8:45,PAH Barcelona,41.4243445,2.1852309
13/03/2019,"C/ de Beethoven, 29","Barcelona, Spain",9:00,PAHV Gramenet,41.3850639,2.1734035
14/03/2019,"C/ de Calaf, 10","Carrer de Calaf, 10, 08021 Barcelona, Spain",11:00,PAHV Gramenet,41.3979893,2.1448234
14/03/2019,"C/ Sant Jordi, 36","Carrer de Sant Jordi, 36, 08172 Sant Cugat del Vallès, Barcelona, Spain",12:00,PAHV Gramenet,41.4674506,2.0816649
14/03/2019,"C/ Sant Jordi, 60","Passeig Olímpic, 5-7, 08038 Barcelona, Spain",12:30,PAHV Gramenet,41.3633717,2.152593
14/03/2019,"C/ Magalhaes, 57-59","Carrer de Magalhães, 57, 08004 Barcelona, Spain",10:45h,Sindicat de Barri de Poble Sec,41.3725846,2.1611157
14/03/2019,"C/ Sant Gil, 4","Carrer de Sant Gil, 4, 08001 Barcelona, Spain",9:00h,Raval Rebel i Sindicat d'Habitatge del Raval,41.3809133,2.164912
14/03/2019,"C/ Sant Antoni Abad, 17","Passatge de Sant Antoni Abat, 17, 08015 Barcelona, Spain",9:30h,Raval Rebel i Sindicat d'Habitatge del Raval,41.3793677,2.1605236
14/03/2019,"C/ Ferlandina, 18","Carrer de Ferlandina, 18, 08001 Barcelona, Spain",9:45h,Raval Rebel i Sindicat d'Habitatge del Raval,41.3821006,2.1656747
14/03/2019,"C/ Arc del Teatre, 67B","Carrer de l'Arc del Teatre, 67B, 08001 Barcelona, Spain",11:30h,Raval Rebel i Sindicat d'Habitatge del Raval,41.3750505,2.1730203
14/03/2019,"C/ de les Semoleres, 8","Carrer de les Semoleres, 8, 08003 Barcelona, Spain",8:45h,PAH Barcelona,41.3853509,2.1791042
18/03/2019,"C/ Enginyer Moncunill, 29","Carrer Enginyer Moncunill, 29, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",8:30,PAH Barcelona,41.3712949,2.1103954
19/03/2019,"C/ de Sèrbia, 17","Carrer de Sèrbia, 17, 08041 Barcelona, Spain",8:45,,41.4182675,2.1707709
19/03/2019,"Av. Rasos de Peguera, 44","Av. dels Rasos de Peguera, 44, 08033 Barcelona, Spain",10:15,,41.4622331,2.1782008
19/03/2019,"Psg. Dr. Pi i Molist, 65","Carrer del Doctor Pi i Molist, 65, 08031 Barcelona, Spain",10:30,,41.4332551,2.1729444
19/03/2019,"C/ de Perafita, 4","Carrer de Perafita, 4, 08033 Barcelona, Spain",11:45,,41.4598205,2.1709336
19/03/2019,"C/ del Mas Duran, 64","Carrer del Mas Duran, 64, 08042 Barcelona, Spain",12:30,,41.4445904,2.1771755
19/03/2019,"C/ de Lluís Marià Vidal, 46","Carrer de Lluís Marià Vidal, 46, 08032 Barcelona, Spain",9:30,"Sindicat d'Habitatge de Vallcarca, L'Obaga de la Taxonera.",41.4235623,2.1574004
19/03/2019,"C/ de l'Albareda, 31","Carrer de l’Albareda, 31, 08904 L'Hospitalet de Llobregat, Barcelona, Spain",10h,PAH Hospitalet i Sindicat de Llogateres,41.3691663,2.1207249
21/03/2019,"C/ de la Ciutat de Granada, 92","Carrer de la Ciutat de Granada, 92, 08018 Barcelona, Spain",8:00,", Barceloneta diu Prou.",41.4004692,2.1954429
20/03/2019,"C/ de Sant Oleguer, 17","Carrer de Sant Oleguer, 17, 08001 Barcelona, Spain",A confirmar.,Raval Rebel,41.3771439,2.1718919
25/03/2019,"C/ del Pare Pérez del Pulgar, 75","Carrer del Pare Pérez del Pulgar, 75, 08033 Barcelona, Spain",10:00,"Sindicat d'Habitatge de Sant Andreu, 500x20.",41.4538954,2.1932502
25/03/2019,"C/ de Finestrelles, 13","Carrer de Finestrelles, 13, 08033 Barcelona, Spain",10:20,"Sindicat d'Habitatge de Sant Andreu, 500x20.",41.451159,2.1898302
25/03/2019,"C/ de les Agudes, 112","Carrer de les Agudes, 112, 08033 Barcelona, Spain",11:30,AVV Ciutat Meridiana,41.4606533,2.1758752
27/03/2019,"C/ Roger de Flor, 209","Carrer de Roger de Flor, 209, 08025 Barcelona, Spain",a confirmar,"Oficina d'habitatge Popular de Gràcia, Sindicat de Llogaters.",41.4010652,2.1692976
27/03/2019,"C/ Comptesa Pardo Bazán, 15","Carrer de la Comtessa de Pardo Bazán, 15, 08027 Barcelona, Spain",a confirmar,Sindicat d'Habitatge de Sant Andreu,41.4243445,2.1852309
27/03/2019,"C/Pinar del Rio 16, 3-1","Carrer de Pinar del Rio, 16, 08027 Barcelona, Spain",9:30,500x20,41.4223911,2.1827872
27/03/2019,"C/ Roger de Flor, 209","Carrer de Roger de Flor, 209, 08025 Barcelona, Spain",8:45h,"Oficina d'habitatge Popular de Gràcia, Sindicat de Llogaters.",41.4010652,2.1692976
28/03/2019,"C/ Comptes de Bell-Lloc, 96","Carrer dels Comtes de Bell-Lloc, 96, 08014 Barcelona, Spain",9:00h,Grup d'Habitatge de Sants,41.3806828,2.1373105
01/04/2019,"C/ Ricart, 30","Carrer de Ricart, 30, 08004 Barcelona, Spain",a confirmar,Sindicat de Barri del Poble Sec,41.3732618,2.1577658
01/04/2019,"C/ Creu dels Molers, 8","Carrer de la Creu dels Molers, 8, 08004 Barcelona, Spain",a confirmar,Sindicat de Barri del Poble Sec,41.374235,2.1617964
29/03/2019,"C/ Aiguablava, 26","Carrer d'Aiguablava, 26, 08033 Barcelona, Spain",10:00h,AVV Ciutat Meridiana,41.4487855,2.1821276
29/03/2019,"C/ Cadí, 14","Carrer del Cadí, 14, 08031 Barcelona, Spain",9:00h,500x20,41.4309414,2.1677452
29/03/2019,"C/ Llenguadoc, 25","Carrer del Llenguadoc, 25, 08030 Barcelona, Spain",11:00h,Sindicat d'Habitatge de Sant Andreu,41.4309477,2.1880884
29/03/2019,"C/ d'Alvarado, 14","Carrer d'Alvarado, 14, 08042 Barcelona, Spain",10:45h,PAH Barcelona,41.4473574,2.1777623
1/04/2019,"C/ Obradors, 5","Carrer d'Obradors, 5, 08002 Barcelona, Spain",11:45h,Resistim al Gòtic,41.3798279,2.1770228
1/04/2019,"C/ Lleó, 12","Carrer del Lleó, 12, 08001 Barcelona, Spain",10:30h,"Sindicat d'Habitatge del Raval, Raval Rebel",41.3822091,2.1649395
1/04/2019,"C/ Ferlandina, 55","Carrer de Ferlandina, 55, 08001 Barcelona, Spain",11:00h,"Sindicat d'Habitatge del Raval, Raval Rebel",41.3816935,2.1650241
1/04/2019,"C/ Creu dels Molers, 8","Carrer de la Creu dels Molers, 8, 08004 Barcelona, Spain",10:00h,Sindicat de Barri del Poble Sec,41.374235,2.1617964
1/04/2019,"C/ Ricard, 30","Passatge de Ricard Zamora, 30, 08017 Barcelona, Spain",a confirmar,Sindicat de Barri del Poble Sec,41.3930883,2.1342185
1/04/2019,"C/ de Freixures, 11","Carrer de Freixures, 11, 08003 Barcelona, Spain",11:30h,PAH Barcelona,41.385851,2.1781965
2/04/2019,"C/ Marià Aguiló, 35","Carrer de Marià Aguiló, 35, 08005 Barcelona, Spain",7:00h,Casa Àfrica,41.4029105,2.2007852
3/04/2019,"C/ Ventura Plaja, 17","Carrer de Ventura Plaja, 17, 08028 Barcelona, Spain",a confirmar,Grup d'Habitatge de Sants,41.3747865,2.126675
5/04/2019,"C/ Baluarte, 59","Carrer del Baluard, 59, 08003 Barcelona, Spain",a confirmar,Comissió d'Habitatge de la Barceloneta,41.377856,2.1898711
4/04/2019,"C/ Almílcar, 125","Carrer d'Amílcar, 125, 08032 Barcelona, Spain",8:00h,"La Llamborda, 500x20, PAH Barcelona",41.4253259,2.1725698
4/04/2019,"C/ La Jota, 81","Carrer de la Jota, 81, 08016 Barcelona, Spain",9:00h,"La Llamborda, 500x20, PAH Barcelona",41.4293878,2.1787834
4/04/2019,"C/ Cadí, 20","Carrer del Cadí, 20, 08031 Barcelona, Spain",,"La Llamborda, 500x20, PAH Barcelona",41.4310127,2.1680782
4/04/2019,"C/ Madrid, 12",,11:15h,PAH Barcelona,,
5/04/2019,"C/ Ferlandina, 18","Carrer de Ferlandina, 18, 08001 Barcelona, Spain",11:00h,PAH Barcelona,41.3821006,2.1656747
8/04/2019,"C/ València, 508","Carrer de València, 508, 08013 Barcelona, Spain",9:30h,Sindicat de Llogateres,41.4049689,2.1798493
9/04/2019,"C/ Granada del Penedès, 12","Carrer de la Granada del Penedès, 12, 08006 Barcelona, Spain",10:30h,Oficina d'Habitatge Popular de Gràcia,41.3972947,2.1530956
9/04/2019,"C/ Olzinelles, 18","Carrer d'Olzinelles, 18, 08014 Barcelona, Spain",9:00h,Grup d'Habitatge de Sants,41.3734423,2.136352
9/04/2019,"C/ Consell de Cent, 217","Carrer del Consell de Cent, 217, 08011 Barcelona, Spain",9:00h,PAH Barcelona,41.3852278,2.1577062
9/04/2019,"C/ Sant Jordi, 36","Carrer de Sant Jordi, 36, 08172 Sant Cugat del Vallès, Barcelona, Spain",9:00h,PAHV Gramanet,41.4674506,2.0816649
10/04/2019,C/ Travau 45,"Carrer de Travau, 45, 08031 Barcelona, Spain","09:30h
🏦 Patrocina: BBVA-Cerberus",500x20,41.4317629,2.1681379
10/04/2019,"C/ Chapí, 11","Carrer de Chapí, 11, 08031 Barcelona, Spain",9:45h,PAH Barcelona,41.4313346,2.1622959
10/04/2019,"C/ Travau, 45","Carrer de Travau, 45, 08031 Barcelona, Spain",09:30h,"500x20, AVV Ciutat Meridiana",41.4317629,2.1681379
10/04/2019,"C/ Agudes, 48","Carrer de les Agudes, 48, 08033 Barcelona, Spain",10:00h,"500x20, AVV Ciutat Meridiana",41.4620841,2.1775112
11/04/2019,"C/ Creu dels Molers, 24","Carrer de la Creu dels Molers, 24, 08004 Barcelona, Spain",10:00h,Sindicat de Barri de Poble Sec,41.3734244,2.1615017
11/04/2019,"C/ Floridablanca, 8","Carrer de Floridablanca, 8, 08015 Barcelona, Spain",9:45h,Sindicat d'Habitatge del Raval i PAH Barcelona,41.3754507,2.154853
12/04/2019,"C/ Sant Antoni Maria Claret, 458","Carrer de Sant Antoni Maria Claret, 458, 08027 Barcelona, Spain",9:45h,PAH Barcelona,41.4194125,2.185666
24/04/2019,"C/ Cartellà, 15-17","Carrer de Cartellà, 15, 08031 Barcelona, Spain",a confirmar,Sindicat d'Habitatge de Sant Andreu i 500x20,41.4271483,2.1743139
25/04/2019,"C/ Espalter, 6","Carrer d'Espalter, 6, 08001 Barcelona, Spain",9:40h,Sindicat d'Habitatge del Raval i Raval Rebel,41.3784265,2.1707372
30/04/2019,"C/ Enginyer Moncunill, 29","Carrer Enginyer Moncunill, 29, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",10:15h,PAH Barcelona,41.3712949,2.1103954
06/05/2019,C/ Bonaventura Polles 28,"Carrer de Bonaventura Pollés, 28, 08014 Barcelona, Spain",9:15h,Grup d'Habitatge de Sants,41.3715714,2.1328702
07/05/2019,"C/ José Millan González,12","Carrer de José Millán González, 12, 08024 Barcelona, Spain",a confirmar,500x20,41.415515,2.1604933
07/05/2019,"C/ Vall d'Ordesa, 2","Carrer de la Vall d'Ordesa, 2, 08031 Barcelona, Spain",a confirmar,500x20,41.4311985,2.1669368
7/05/2019,C/ José Millán González 12,"Carrer de José Millán González, 12, 08024 Barcelona, Spain",10.45 h,"Sindicat d'Habitatge de Vallcarca, Xarxa d'Habitatge d'Horta Guinardó i 500x20",41.415515,2.1604933
07/05/2019,"Llocs: C/ Vall d'Ordesa, 2","Carrer de la Vall d'Ordesa, 2, 08031 Barcelona, Spain",11:15h,500x20,41.4311985,2.1669368
8/05/2019,"C/ Tamarit, 115","Carrer de Tamarit, 115, 08015 Barcelona, Spain",9:30h,Fem Sant Antoni,41.37647,2.1577457
8/05/2019,"C/ del Call, 20","Carrer de Salomó ben Adret, 9, 08002 Barcelona, Spain",10:15h,Resistim Al Gòtic,41.3826626,2.1757295
9/5/2019,"C/ Provença, 573","Carrer de Provença, 573, 08026 Barcelona, Spain",9:00h,Observatori d'Habitatge i Turisme del Clot-Camp de l'Arpa,41.4099283,2.1817412
10/5/2019,"C/ Creu Coberta, 69","Carrer de la Creu Coberta, 69, 08014 Barcelona, Spain",9:00h,Grup d'Habitatge de Sants,41.3750762,2.1456916
14/5/2019,"C/ Sant Miquel, 5","Carrer de Sant Miquel, 5, 08003 Barcelona, Spain",9:00h,Comissió d'Habitatge de la Barceloneta,41.3812733,2.1877853
14/5/2019,"C/ Santa Madrona, 28","Passeig de Santa Madrona, 28, 08038 Barcelona, Spain",10:00h,"Raval Rebel, Sindicat d'Habitatge del Raval",41.3677927,2.1576679
15/5/2019,"Rambla de Guipúscoa, 2","Rambla de Guipúscoa, 2, 08018 Barcelona, Spain",10:15h,PAH Barcelona,41.4128534,2.1928377
16/5/2019,"Rambla Badal, 134","Rambla de Badal, 134, 08028 Barcelona, Spain",10:00h,Grup d'Habitatge de Sants,41.3725028,2.1317266
17/05/2019,"Via Favència, 285","Via Favència, 285, 08033 Barcelona, Spain",9:30h,Asociación Lola No Estás Sola i 500x20,41.4466647,2.1823124
17/05/2019,"C/ Rasos de Peguera, 6","Av. dels Rasos de Peguera, 6, 08033 Barcelona, Spain",8:00h,AVV Ciutat Meridiana i PAH Barcelona,41.4621263,2.1790702
17/05/2019,"C/ Galileu, 34","Carrer de Galileu, 34, 08028 Barcelona, Spain",7:00h,Can Migra,41.3767837,2.1356995
20/5/2019,"C/ Lleida, 38","Carrer de Lleida, 38, 08004 Barcelona, Spain",10:00h,"Sindicat de Barri de Poble Sec, Grup d'Habitatge de Sants, Obra Social BCN",41.3723147,2.1553618
20/5/2019,"C/ del Regomir, 28","Carrer del Regomir, 28, 08002 Barcelona, Spain",11:00h,Resistim el Gòtic,41.3810249,2.1801288
20/5/2019,"C/ Paredes, 19","Carrer de Paredes, 19, 08003 Barcelona, Spain",9:30h,Comissió d'Habitatge de la Barceloneta,41.3807565,2.1881695
20/05/2019,"C/ Espalter, 6","Carrer d'Espalter, 6, 08001 Barcelona, Spain",09:30h,"Raval Rebel, Sindicat d'Habitatge del Raval",41.3784265,2.1707372
21/05/2019,"C/ Independència, 331","Carrer de la Independència, 331, 08026 Barcelona, Spain",de 08:00h a 15:00h,"Puntales II, Observatori del Clot",41.4098602,2.1804407
